cluster,config,epoch,freq_Hz,flagged_frac,retained_frac,exposure_s,ms_path
A1795,C,1,11191000000.0,0.00037595472713601645,0.999624045272864,4245.2,../../../Image-Processing/A1795/full_image/cconfig-p3.ms
A1795,C,1,11319000000.0,4.946185501741057e-05,0.9999505381449826,4245.2,../../../Image-Processing/A1795/full_image/cconfig-p3.ms
A1795,C,1,11447000000.0,0.0008309591642924976,0.9991690408357075,4245.2,../../../Image-Processing/A1795/full_image/cconfig-p3.ms
A1795,C,1,11575000000.0,0.0013021353023348634,0.9986978646976651,4245.2,../../../Image-Processing/A1795/full_image/cconfig-p3.ms
A1795,C,1,11703000000.0,0.005148809523809523,0.9948511904761905,4245.2,../../../Image-Processing/A1795/full_image/cconfig-p3.ms
A1795,C,1,11831000000.0,0.0006281152490173036,0.9993718847509827,4245.2,../../../Image-Processing/A1795/full_image/cconfig-p3.ms
A1795,C,1,11959000000.0,0.000942806437300851,0.9990571935626992,4245.2,../../../Image-Processing/A1795/full_image/cconfig-p3.ms
A1795,D,2,8039000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,8167000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,8295000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,8423000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,8551000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,8679000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,8807000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,8935000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,9063000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,9191000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,9319000000.0,0.08481561822125813,0.9151843817787418,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,9447000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,9575000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,9703000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,9831000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,9959000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,10039000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,10167000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,10295000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,10423000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,10551000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,10679000000.0,0.0,1.0,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,10807000000.0,0.031107356039325844,0.9688926439606742,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,10935000000.0,0.025451794017019035,0.974548205982981,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,11063000000.0,0.011595526644091962,0.9884044733559081,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,11191000000.0,0.019066870629370628,0.9809331293706294,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,11319000000.0,0.013216768027801912,0.9867832319721981,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,11447000000.0,0.06306404026379729,0.9369359597362027,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,11575000000.0,0.02688195991091314,0.9731180400890869,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,11703000000.0,0.11052220998531571,0.8894777900146843,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,11831000000.0,0.02115739520168732,0.9788426047983126,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,2,11959000000.0,0.011786846275752773,0.9882131537242472,2121.9,../../../Image-Processing/A1795/full_image/dconfig2-p3.ms
A1795,D,1,8039000000.0,0.0002084491384102279,0.9997915508615898,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,8167000000.0,0.0,1.0,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,8295000000.0,0.0,1.0,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,8423000000.0,0.0,1.0,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,8551000000.0,0.0,1.0,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,8679000000.0,0.0,1.0,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,8807000000.0,0.0,1.0,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,8935000000.0,0.0,1.0,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,9063000000.0,0.0,1.0,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,9191000000.0,0.0,1.0,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,9319000000.0,0.31068287037037035,0.6893171296296297,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,9447000000.0,0.0,1.0,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,9575000000.0,0.0,1.0,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,9703000000.0,0.0,1.0,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,9831000000.0,0.0,1.0,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,9959000000.0,0.0,1.0,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,10039000000.0,0.0,1.0,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,10167000000.0,0.0,1.0,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,10295000000.0,0.0,1.0,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,10423000000.0,0.0,1.0,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,10551000000.0,0.0,1.0,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,10679000000.0,0.0,1.0,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,10807000000.0,0.08741938333775068,0.9125806166622493,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,10935000000.0,0.22414574782857688,0.7758542521714231,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,11063000000.0,0.054385438774568605,0.9456145612254314,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,11191000000.0,0.058835664031963865,0.9411643359680362,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,11319000000.0,0.04463184780694029,0.9553681521930597,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,11447000000.0,0.06043908738699957,0.9395609126130005,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,11575000000.0,0.026996973587674247,0.9730030264123257,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,11703000000.0,0.18039575020877796,0.819604249791222,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,11831000000.0,0.07351657940663177,0.9264834205933682,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A1795,D,1,11959000000.0,0.058035264483627204,0.9419647355163728,2213.9,../../../Image-Processing/A1795/full_image/dconfig1-p3.ms
A2204,D,2,8039000000.0,0.0,1.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,8167000000.0,0.0,1.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,8295000000.0,0.0,1.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,8423000000.0,0.0,1.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,8551000000.0,0.0,1.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,8679000000.0,0.0,1.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,8807000000.0,0.0,1.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,8935000000.0,0.0,1.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,9063000000.0,0.0,1.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,9191000000.0,0.0,1.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,9319000000.0,0.037141203703703704,0.9628587962962963,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,9447000000.0,0.0,1.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,9575000000.0,0.0,1.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,9703000000.0,0.0,1.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,9831000000.0,0.0,1.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,9959000000.0,0.0,1.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,10039000000.0,0.0,1.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,10167000000.0,0.0,1.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,10295000000.0,0.0,1.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,10423000000.0,0.0,1.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,10551000000.0,0.0,1.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,10679000000.0,0.860267094017094,0.139732905982906,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,10807000000.0,1.0,0.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,10935000000.0,1.0,0.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,11063000000.0,1.0,0.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,11191000000.0,0.39170491658575335,0.6082950834142467,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,11319000000.0,0.3079069510443143,0.6920930489556857,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,11447000000.0,1.0,0.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,11575000000.0,1.0,0.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,11703000000.0,1.0,0.0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,11831000000.0,1,0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,2,11959000000.0,1,0,1491.8,../../../Image-Processing/A2204/full_image/dconfig2-p5.ms
A2204,D,1,8039000000.0,0.0,1.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,8167000000.0,0.3652034854437393,0.6347965145562606,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,8295000000.0,0.2896571687474829,0.7103428312525171,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,8423000000.0,0.0,1.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,8551000000.0,0.0,1.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,8679000000.0,0.0,1.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,8807000000.0,0.0,1.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,8935000000.0,0.0,1.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,9063000000.0,0.0,1.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,9191000000.0,0.0,1.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,9319000000.0,1.0,0.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,9447000000.0,0.0,1.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,9575000000.0,0.0,1.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,9703000000.0,0.0,1.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,9831000000.0,0.0,1.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,9959000000.0,0.0,1.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,10039000000.0,0.0,1.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,10167000000.0,0.0,1.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,10295000000.0,0.0,1.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,10423000000.0,0.0,1.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,10551000000.0,0.0,1.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,10679000000.0,1.0,0.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,10807000000.0,1.0,0.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,10935000000.0,1.0,0.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,11063000000.0,1,0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,11191000000.0,1.0,0.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,11319000000.0,1.0,0.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,11447000000.0,1.0,0.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,11575000000.0,1.0,0.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,11703000000.0,1.0,0.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,11831000000.0,1,0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,D,1,11959000000.0,1.0,0.0,1267.9,../../../Image-Processing/A2204/full_image/dconfig1-p5.ms
A2204,C,1,8039000000.0,0.0,1.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,8167000000.0,0.0,1.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,8295000000.0,0.0,1.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,8423000000.0,0.0,1.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,8551000000.0,0.0,1.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,8679000000.0,0.0,1.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,8807000000.0,0.0,1.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,8935000000.0,0.0,1.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,9063000000.0,0.0,1.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,9191000000.0,0.0,1.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,9319000000.0,0.08953848589001447,0.9104615141099855,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,9447000000.0,0.0,1.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,9575000000.0,0.0,1.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,9703000000.0,0.0,1.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,9831000000.0,0.0,1.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,9959000000.0,0.0,1.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,10039000000.0,0.0,1.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,10167000000.0,0.0,1.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,10295000000.0,0.0,1.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,10423000000.0,0.0,1.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,10551000000.0,0.0,1.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,10679000000.0,0.3640226628895184,0.6359773371104815,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,10807000000.0,1.0,0.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,10935000000.0,0.31774860758124696,0.682251392418753,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,11063000000.0,0.21842266177487105,0.781577338225129,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,11191000000.0,1.0,0.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,11319000000.0,0.1952599538514409,0.8047400461485591,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,11447000000.0,1.0,0.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,11575000000.0,0.006609402324863697,0.9933905976751363,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,11703000000.0,1.0,0.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,11831000000.0,0.05667251275510204,0.943327487244898,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2204,C,1,11959000000.0,1.0,0.0,2955.5,../../../Image-Processing/A2204/full_image/cconfig-p5.ms
A2626,D,1,8039000000.0,0.011627906976744186,0.9883720930232558,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,8167000000.0,0.011627906976744186,0.9883720930232558,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,8295000000.0,0.011627906976744186,0.9883720930232558,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,8423000000.0,0.011627906976744186,0.9883720930232558,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,8551000000.0,0.011627906976744186,0.9883720930232558,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,8679000000.0,0.011627906976744186,0.9883720930232558,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,8807000000.0,0.011627906976744186,0.9883720930232558,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,8935000000.0,0.011627906976744186,0.9883720930232558,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,9063000000.0,0.011627906976744186,0.9883720930232558,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,9191000000.0,0.011627906976744186,0.9883720930232558,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,9319000000.0,0.20837737843551796,0.791622621564482,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,9447000000.0,0.011627906976744186,0.9883720930232558,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,9575000000.0,0.011627906976744186,0.9883720930232558,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,9703000000.0,0.011627906976744186,0.9883720930232558,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,9831000000.0,0.011627906976744186,0.9883720930232558,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,9959000000.0,0.011627906976744186,0.9883720930232558,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,10039000000.0,0.02130550416281221,0.9786944958371878,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,10167000000.0,0.02127659574468085,0.9787234042553191,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,10295000000.0,0.02127659574468085,0.9787234042553191,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,10423000000.0,0.02127659574468085,0.9787234042553191,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,10551000000.0,0.02127659574468085,0.9787234042553191,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,10679000000.0,0.02127659574468085,0.9787234042553191,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,10807000000.0,0.11665895686365213,0.8833410431363479,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,10935000000.0,0.06705929388608685,0.9329407061139131,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,11063000000.0,0.07074391126115263,0.9292560887388474,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,11191000000.0,0.02894067306580317,0.9710593269341968,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,11319000000.0,0.04071213698947125,0.9592878630105287,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,11447000000.0,0.07588459759481961,0.9241154024051804,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,11575000000.0,0.03678909952606635,0.9632109004739337,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,11703000000.0,0.19986612659618289,0.8001338734038171,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,11831000000.0,0.41274238227146814,0.5872576177285318,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,D,1,11959000000.0,0.5659004185130477,0.43409958148695227,1473.9,../../../Image-Processing/A2626/full_image/dconfig1-p2.ms
A2626,C,1,8039000000.0,0.021043771043771045,0.9789562289562289,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,8167000000.0,0.0,1.0,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,8295000000.0,0.0,1.0,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,8423000000.0,0.0,1.0,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,8551000000.0,0.0,1.0,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,8679000000.0,0.0,1.0,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,8807000000.0,0.0,1.0,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,8935000000.0,0.0,1.0,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,9063000000.0,0.0,1.0,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,9191000000.0,0.006666666666666667,0.9933333333333333,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,9319000000.0,0.002375,0.997625,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,9447000000.0,0.0,1.0,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,9575000000.0,0.0,1.0,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,9703000000.0,0.0,1.0,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,9831000000.0,0.0,1.0,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,9959000000.0,0.0,1.0,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,10039000000.0,4.1666666666666665e-05,0.9999583333333333,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,10167000000.0,0.00047088369172814315,0.9995291163082719,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,10295000000.0,0.0001157764742204384,0.9998842235257795,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,10423000000.0,0.00028886150053920813,0.9997111384994608,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,10551000000.0,0.0,1.0,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,10679000000.0,1.9290123456790123e-05,0.9999807098765432,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,10807000000.0,0.0027942650119478917,0.9972057349880521,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,10935000000.0,0.0014319993807570246,0.998568000619243,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,11063000000.0,0.00022653135193910837,0.9997734686480609,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,11191000000.0,0.0005384615384615384,0.9994615384615385,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
A2626,C,1,11319000000.0,3.8470416249903824e-05,0.9999615295837501,2115.2,../../../Image-Processing/A2626/full_image/cconfig-p2.ms
